cep_ini,cep_fim,cidade,uf,prazo,peso5,peso10,peso20,peso40,peso60,peso100,excedente_kg,gris_min,gris_pct,tas,pedagio_fixo,pedagio_fracao_kg
36140000,36144999,LIMA DUARTE,MG,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
38295000,38299999,LIMEIRA DO OESTE,MG,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39437000,39439999,LONTRA,MG,15,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
36923000,36924999,LUISBURGO,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
39336000,39337999,LUISLANDIA,MG,15,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
37240000,37244999,LUMINARIAS,MG,14,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
35595000,35597999,LUZ,MG,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39873000,39873999,MACHACALIS,MG,16,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
37750000,37756999,MACHADO,MG,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
37305000,37309999,MADRE DE DEUS DE MINAS,MG,14,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39690000,39694999,MALACACHETA,MG,16,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
39516000,39516999,MAMONAS,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
39460000,39464999,MANGA,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
36900001,36912999,MANHUACU,MG,6,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
36970000,36971999,MANHUMIRIM,MG,7,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
35290000,35297999,MANTENA,MG,9,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
36640000,36649999,MAR DE ESPANHA,MG,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35666000,35666999,MARAVILHAS,MG,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
37517000,37519999,MARIA DA FE,MG,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
35420001,35429999,MARIANA,MG,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35115000,35115999,MARILAC,MG,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
32470000,32479999,MARIO CAMPOS,MG,6,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36608000,36609999,MARIPA DE MINAS,MG,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35185000,35187999,MARLIERIA,MG,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
37516000,37516999,MARMELOPOLIS,MG,15,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
35606000,35609999,MARTINHO CAMPOS,MG,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36972000,36973999,MARTINS SOARES,MG,15,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
39915000,39916999,MATA VERDE,MG,16,124.7,155.89,174.95,228.51,271.5,313.43,3.46,1.74,0.001,11.63,8.89,100
39755000,39764999,MATERLANDIA,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
35670000,35674999,MATEUS LEME,MG,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35110000,35111999,MATHIAS LOBATO,MG,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
36120000,36122999,MATIAS BARBOSA,MG,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
39478000,39479999,MATIAS CARDOSO,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
35367000,35367999,MATIPO,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
39527000,39528999,MATO VERDE,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
35720000,35729999,MATOZINHOS,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
38870000,38879999,MATUTINA,MG,15,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
38930000,38949999,MEDEIROS,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
39620000,39624999,MEDINA,MG,16,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
35270000,35274999,MENDES PIMENTEL,MG,10,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
36190000,36194999,MERCES,MG,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35116000,35116999,MESQUITA,MG,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
39650000,39654999,MINAS NOVAS,MG,16,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
37447000,37449999,MINDURI,MG,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
39373000,39377999,MIRABELA,MG,15,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
36893000,36894999,MIRADOURO,MG,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36790000,36792999,MIRAI,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39465000,39466999,MIRAVANIA,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
35470000,35472999,MOEDA,MG,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35604000,35605999,MOEMA,MG,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39215000,39218999,MONJOLOS,MG,15,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
37405000,37406999,MONSENHOR PAULO,MG,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
39495000,39499999,MONTALVANIA,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
38475000,38479999,MONTE ALEGRE DE MINAS,MG,6,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39500000,39504999,MONTE AZUL,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
37115000,37119999,MONTE BELO,MG,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
38500000,38509999,MONTE CARMELO,MG,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39893000,39894999,MONTE FORMOSO,MG,16,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
37968000,37969999,MONTE SANTO DE MINAS,MG,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
37580000,37581999,MONTE SIAO,MG,3,37.91,47.4,58.89,73.32,91.67,108.4,1.33,1.74,0.001,11.63,8.89,100
39400001,39429999,MONTES CLAROS,MG,5,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
39547000,39549999,MONTEZUMA,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
35628000,35629999,MORADA NOVA DE MINAS,MG,15,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
39248000,39249999,MORRO DA GARCA,MG,15,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
35875000,35877999,MORRO DO PILAR,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
37620000,37629999,MUNHOZ,MG,14,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
36880001,36892999,MURIAE,MG,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36955000,36959999,MUTUM,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
37890000,37899999,MUZAMBINHO,MG,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
39718000,39719999,NACIP RAYDAN,MG,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
39860000,39863999,NANUQUE,MG,16,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
35117000,35117999,NAQUE,MG,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
38658000,38659999,NATALANDIA,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
37524000,37526999,NATERCIA,MG,10,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
36370000,36389999,NAZARENO,MG,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
37250000,37259999,NEPOMUCENO,MG,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
39553000,39554999,NINHEIRA,MG,15,124.7,155.89,174.95,228.51,271.5,313.43,3.46,1.74,0.001,11.63,8.89,100
35298000,35299999,NOVA BELEM,MG,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
35920000,35929999,NOVA ERA,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
34000001,34019999,NOVA LIMA,MG,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35113000,35113999,NOVA MODICA,MG,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
38160000,38169999,NOVA PONTE,MG,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
39525000,39525999,NOVA PORTEIRINHA,MG,5,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
37860000,37879999,NOVA RESENDE,MG,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
35520001,35529999,NOVA SERRANA,MG,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
34990000,34999999,NOVA UNIAO,MG,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39820000,39824999,NOVO CRUZEIRO,MG,16,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
39817000,39817999,NOVO ORIENTE DE MINAS,MG,16,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
39568000,39568999,NOVORIZONTE,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
36145000,36145999,OLARIA,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39398000,39399999,OLHOS D'AGUA,MG,15,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
37488000,37489999,OLIMPIO NORONHA,MG,15,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
35540000,35542999,OLIVEIRA,MG,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36250000,36254999,OLIVEIRA FORTES,MG,14,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35655000,35656999,ONCA DE PITANGUI,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35439000,35439999,ORATORIOS,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36828000,36829999,ORIZANIA,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
36490001,36499999,OURO BRANCO,MG,6,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
37570000,37575999,OURO FINO,MG,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
35400000,35419999,OURO PRETO,MG,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39855000,39859999,OURO VERDE DE MINAS,MG,16,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
39573000,39574999,PADRE CARVALHO,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
39818000,39819999,PADRE PARAISO,MG,16,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
39517000,39517999,PAI PEDRO,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
35622000,35623999,PAINEIRAS,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35582000,35584999,PAINS,MG,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
36195000,36199999,PAIVA,MG,14,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36750000,36759999,PALMA,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39945000,39949999,PALMOPOLIS,MG,16,124.7,155.89,174.95,228.51,271.5,313.43,3.46,1.74,0.001,11.63,8.89,100
35669000,35669999,PAPAGAIOS,MG,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35660001,35665999,PARA DE MINAS,MG,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
38600001,38609999,PARACATU,MG,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
37120000,37129999,PARAGUACU,MG,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
37660000,37669999,PARAISOPOLIS,MG,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
35774000,35776999,PARAOPEBA,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
37460000,37463999,PASSA QUATRO,MG,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
35537000,35539999,PASSA TEMPO,MG,16,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
37330000,37339999,PASSA VINTE,MG,14,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
35810000,35814999,PASSABEM,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
37900001,37904999,PASSOS,MG,3,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
39378000,39379999,PATIS,MG,15,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
38700001,38719999,PATOS DE MINAS,MG,4,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
38740001,38749999,PATROCINIO,MG,4,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36860000,36869999,PATROCINIO DO MURIAE,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36544000,36545999,PAULA CANDIDO,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39765000,39769999,PAULISTAS,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
39814000,39814999,PAVAO,MG,16,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
39700000,39702999,PECANHA,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
39970000,39979999,PEDRA AZUL,MG,16,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
35364000,35364999,PEDRA BONITA,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
36585000,36589999,PEDRA DO ANTA,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35565000,35566999,PEDRA DO INDAIA,MG,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
36847000,36849999,PEDRA DOURADA,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
37520000,37523999,PEDRALVA,MG,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
39492000,39494999,PEDRAS DE MARIA DA CRUZ,MG,15,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
38178000,38179999,PEDRINOPOLIS,MG,9,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
33250001,33259999,PEDRO LEOPOLDO,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36148000,36149999,PEDRO TEIXEIRA,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36610000,36619999,PEQUERI,MG,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35667000,35667999,PEQUI,MG,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35545000,35546999,PERDIGAO,MG,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
38170000,38174999,PERDIZES,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
37260000,37261999,PERDOES,MG,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
35118000,35119999,PERIQUITO,MG,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
35114000,35114999,PESCADOR,MG,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
36157000,36159999,PIAU,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35325000,35325999,PIEDADE DE CARATINGA,MG,13,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
35382000,35382999,PIEDADE DE PONTE NOVA,MG,15,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
36227000,36229999,PIEDADE DO RIO GRANDE,MG,14,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35476000,35477999,PIEDADE DOS GERAIS,MG,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35585000,35587999,PIMENTA,MG,5,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
35348000,35349999,PINGO-D'AGUA,MG,13,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
39317000,39317999,PINTOPOLIS,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
35536000,35536999,PIRACEMA,MG,16,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
38210000,38219999,PIRAJUBA,MG,8,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
36480000,36489999,PIRANGA,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
37511000,37511999,PIRANGUCU,MG,15,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
37508000,37509999,PIRANGUINHO,MG,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
36730000,36739999,PIRAPETINGA,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39270001,39279999,PIRAPORA,MG,6,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
36170000,36179999,PIRAUBA,MG,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35650000,35654999,PITANGUI,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
37925000,37925999,PIUMHI,MG,6,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
38220000,38229999,PLANURA,MG,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
37757000,37759999,POCO FUNDO,MG,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
37700001,37719999,POCOS DE CALDAS,MG,4,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
36960000,36969999,POCRANE,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
35640000,35649999,POMPEU,MG,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35430001,35435999,PONTE NOVA,MG,6,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39328000,39329999,PONTO CHIQUE,MG,16,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
39615000,39619999,PONTO DOS VOLANTES,MG,16,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
39520000,39524999,PORTEIRINHA,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
36568000,36569999,PORTO FIRME,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39827000,39829999,POTE,MG,16,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
37550001,37562999,POUSO ALEGRE,MG,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
37468000,37469999,POUSO ALTO,MG,4,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
36320000,36324999,PRADOS,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
38140000,38149999,PRATA,MG,6,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
37970000,37972999,PRATAPOLIS,MG,6,46.06,57.57,73.32,87.76,106.11,126.77,1.56,1.74,0.001,11.63,8.89,100
38960000,38969999,PRATINHA,MG,13,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36475000,36479999,PRESIDENTE BERNARDES,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
39245000,39247999,PRESIDENTE JUSCELINO,MG,15,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
39135000,39139999,PRESIDENTE KUBITSCHEK,MG,15,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
38750000,38754999,PRESIDENTE OLEGARIO,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35738000,35739999,PRUDENTE DE MORAIS,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35625000,35627999,QUARTEL GERAL,MG,15,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36424000,36425999,QUELUZITO,MG,14,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
34400000,34499999,RAPOSOS,MG,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35350000,35358999,RAUL SOARES,MG,15,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
36740000,36749999,RECREIO,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36920000,36922999,REDUTO,MG,16,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
36340000,36344999,RESENDE COSTA,MG,7,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
35230000,35239999,RESPLENDOR,MG,13,101.94,127.42,143.24,187.5,222.69,256.38,2.82,1.74,0.001,11.63,8.89,100
36270000,36271999,RESSAQUINHA,MG,9,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
38640000,38648999,RIACHINHO,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
39529000,39529999,RIACHO DOS MACHADOS,MG,15,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
33800001,33979999,RIBEIRAO DAS NEVES,MG,5,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
37264000,37266999,RIBEIRAO VERMELHO,MG,6,56.42,70.52,90.53,110.73,131.11,156.47,1.91,1.74,0.001,11.63,8.89,100
34300000,34399999,RIO ACIMA,MG,8,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35370000,35379999,RIO CASCA,MG,15,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
39940000,39944999,RIO DO PRADO,MG,16,114.6,143.24,160.76,210,249.51,288.03,3.17,1.74,0.001,11.63,8.89,100
35442000,35443999,RIO DOCE,MG,15,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
36460000,36469999,RIO ESPERA,MG,14,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
35485000,35487999,RIO MANSO,MG,10,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
36150000,36151999,RIO NOVO,MG,7,69,86.27,105.98,128.98,152.3,180.12,2.2,1.74,0.001,11.63,8.89,100
38810000,38819999,RIO PARANAIBA,MG,5,78.63,98.26,123.08,144.76,172.18,202.03,2.47,1.74,0.001,11.63,8.89,100
